TESTE COM ARQUIVO GRANDE

-----------Padrão pequeno

#Forca Bruta

Casamento na posicao: 612134
Casamento na posicao: 621519
Casamento na posicao: 630904
Casamento na posicao: 640289
Casamento na posicao: 649674
Casamento na posicao: 659059
Casamento na posicao: 668444
Casamento na posicao: 677829
Casamento na posicao: 687214
Casamento na posicao: 696599
Casamento na posicao: 702749
Casamento na posicao: 712134
Casamento na posicao: 721519
Casamento na posicao: 730904
Casamento na posicao: 740289
Casamento na posicao: 749674
Casamento na posicao: 759059
Casamento na posicao: 768444
Casamento na posicao: 777829
Casamento na posicao: 787214
Casamento na posicao: 796599
Casamento na posicao: 802750
Casamento na posicao: 812135
Casamento na posicao: 821520
Casamento na posicao: 830905
Casamento na posicao: 840290
Casamento na posicao: 849675
Casamento na posicao: 859060
Casamento na posicao: 868445
Casamento na posicao: 877830
Casamento na posicao: 887215
Casamento na posicao: 896600
Casamento na posicao: 902749
Casamento na posicao: 912134
Casamento na posicao: 921519
Casamento na posicao: 930904
Casamento na posicao: 940289
Casamento na posicao: 949674
Casamento na posicao: 959059
Casamento na posicao: 968444
Casamento na posicao: 977829
Casamento na posicao: 987214
Casamento na posicao: 996599
Casamento na posicao: 1002749
Casamento na posicao: 1012134
Casamento na posicao: 1021519
Casamento na posicao: 1030904
Casamento na posicao: 1040289
Casamento na posicao: 1049674
Casamento na posicao: 1059059
Casamento na posicao: 1068444
Casamento na posicao: 1077829
Casamento na posicao: 1087214
Casamento na posicao: 1096599
Casamento na posicao: 1102750
Casamento na posicao: 1112135
Casamento na posicao: 1121520
Casamento na posicao: 1130905
Casamento na posicao: 1140290
Casamento na posicao: 1149675
Casamento na posicao: 1159060
Casamento na posicao: 1168445
Casamento na posicao: 1177830
Casamento na posicao: 1187215
Casamento na posicao: 1196600
Casamento na posicao: 1202749
Casamento na posicao: 1212134
Casamento na posicao: 1221519
Casamento na posicao: 1230904
Casamento na posicao: 1240289
Casamento na posicao: 1249674
Casamento na posicao: 1259059
Casamento na posicao: 1268444
Casamento na posicao: 1277829
Casamento na posicao: 1287214
Casamento na posicao: 1296599
Casamento na posicao: 1302749
Casamento na posicao: 1312134
Casamento na posicao: 1321519
Casamento na posicao: 1330904
Casamento na posicao: 1340289
Casamento na posicao: 1349674
Casamento na posicao: 1359059
Casamento na posicao: 1368444
Casamento na posicao: 1377829
Casamento na posicao: 1387214
Casamento na posicao: 1396599
Casamento na posicao: 1402750
Casamento na posicao: 1412135
Casamento na posicao: 1421520
Casamento na posicao: 1430905
Casamento na posicao: 1440290
Casamento na posicao: 1449675
Casamento na posicao: 1459060
Casamento na posicao: 1468445
Casamento na posicao: 1477830
Casamento na posicao: 1487215
Casamento na posicao: 1496600
Casamento na posicao: 1502749
Casamento na posicao: 1512134
Casamento na posicao: 1521519
Casamento na posicao: 1530904
Casamento na posicao: 1540289
Casamento na posicao: 1549674
Casamento na posicao: 1559059
Casamento na posicao: 1568444
Casamento na posicao: 1577829
Casamento na posicao: 1587214
Casamento na posicao: 1596599
Casamento na posicao: 1602749
Casamento na posicao: 1612134
Casamento na posicao: 1621519
Casamento na posicao: 1630904
Casamento na posicao: 1640289
Casamento na posicao: 1649674
Casamento na posicao: 1659059
Casamento na posicao: 1668444
Casamento na posicao: 1677829
Casamento na posicao: 1687214
Casamento na posicao: 1696599
Casamento na posicao: 1702750
Casamento na posicao: 1712135
Casamento na posicao: 1721520
Casamento na posicao: 1730905
Casamento na posicao: 1740290
Casamento na posicao: 1749675
Casamento na posicao: 1759060
Casamento na posicao: 1768445
Casamento na posicao: 1777830
Casamento na posicao: 1787215
Casamento na posicao: 1796600
Casamento na posicao: 1802749
Casamento na posicao: 1812134
Casamento na posicao: 1821519
Casamento na posicao: 1830904
Casamento na posicao: 1840289
Casamento na posicao: 1849674
Casamento na posicao: 1859059
Casamento na posicao: 1868444
Casamento na posicao: 1877829
Casamento na posicao: 1887214
Casamento na posicao: 1896599
Casamento na posicao: 1902749
Casamento na posicao: 1912134
Casamento na posicao: 1921519
Casamento na posicao: 1930904
Casamento na posicao: 1940289
Casamento na posicao: 1949674
Casamento na posicao: 1959059
Casamento na posicao: 1968444
Casamento na posicao: 1977829
Casamento na posicao: 1987214
Casamento na posicao: 1996599
Deslocamentos: 555482
Comparacoes: 163004
Tempo Total: 0.014586

#BMH

Casamento na posicao: 2749
Casamento na posicao: 12134
Casamento na posicao: 21519
Casamento na posicao: 30904
Casamento na posicao: 40289
Casamento na posicao: 49674
Casamento na posicao: 59059
Casamento na posicao: 68444
Casamento na posicao: 77829
Casamento na posicao: 87214
Casamento na posicao: 96599
Casamento na posicao: 102749
Casamento na posicao: 112134
Casamento na posicao: 121519
Casamento na posicao: 130904
Casamento na posicao: 140289
Casamento na posicao: 149674
Casamento na posicao: 159059
Casamento na posicao: 168444
Casamento na posicao: 177829
Casamento na posicao: 187214
Casamento na posicao: 196599
Casamento na posicao: 202750
Casamento na posicao: 212135
Casamento na posicao: 221520
Casamento na posicao: 230905
Casamento na posicao: 240290
Casamento na posicao: 249675
Casamento na posicao: 259060
Casamento na posicao: 268445
Casamento na posicao: 277830
Casamento na posicao: 287215
Casamento na posicao: 296600
Casamento na posicao: 302749
Casamento na posicao: 312134
Casamento na posicao: 321519
Casamento na posicao: 330904
Casamento na posicao: 340289
Casamento na posicao: 349674
Casamento na posicao: 359059
Casamento na posicao: 368444
Casamento na posicao: 377829
Casamento na posicao: 387214
Casamento na posicao: 396599
Casamento na posicao: 402749
Casamento na posicao: 412134
Casamento na posicao: 421519
Casamento na posicao: 430904
Casamento na posicao: 440289
Casamento na posicao: 449674
Casamento na posicao: 459059
Casamento na posicao: 468444
Casamento na posicao: 477829
Casamento na posicao: 487214
Casamento na posicao: 496599
Casamento na posicao: 502750
Casamento na posicao: 512135
Casamento na posicao: 521520
Casamento na posicao: 530905
Casamento na posicao: 540290
Casamento na posicao: 549675
Casamento na posicao: 559060
Casamento na posicao: 568445
Casamento na posicao: 577830
Casamento na posicao: 587215
Casamento na posicao: 596600
Casamento na posicao: 602749
Casamento na posicao: 612134
Casamento na posicao: 621519
Casamento na posicao: 630904
Casamento na posicao: 640289
Casamento na posicao: 649674
Casamento na posicao: 659059
Casamento na posicao: 668444
Casamento na posicao: 677829
Casamento na posicao: 687214
Casamento na posicao: 696599
Casamento na posicao: 702749
Casamento na posicao: 712134
Casamento na posicao: 721519
Casamento na posicao: 730904
Casamento na posicao: 740289
Casamento na posicao: 749674
Casamento na posicao: 759059
Casamento na posicao: 768444
Casamento na posicao: 777829
Casamento na posicao: 787214
Casamento na posicao: 796599
Casamento na posicao: 802750
Casamento na posicao: 812135
Casamento na posicao: 821520
Casamento na posicao: 830905
Casamento na posicao: 840290
Casamento na posicao: 849675
Casamento na posicao: 859060
Casamento na posicao: 868445
Casamento na posicao: 877830
Casamento na posicao: 887215
Casamento na posicao: 896600
Casamento na posicao: 902749
Casamento na posicao: 912134
Casamento na posicao: 921519
Casamento na posicao: 930904
Casamento na posicao: 940289
Casamento na posicao: 949674
Casamento na posicao: 959059
Casamento na posicao: 968444
Casamento na posicao: 977829
Casamento na posicao: 987214
Casamento na posicao: 996599
Casamento na posicao: 1002749
Casamento na posicao: 1012134
Casamento na posicao: 1021519
Casamento na posicao: 1030904
Casamento na posicao: 1040289
Casamento na posicao: 1049674
Casamento na posicao: 1059059
Casamento na posicao: 1068444
Casamento na posicao: 1077829
Casamento na posicao: 1087214
Casamento na posicao: 1096599
Casamento na posicao: 1102750
Casamento na posicao: 1112135
Casamento na posicao: 1121520
Casamento na posicao: 1130905
Casamento na posicao: 1140290
Casamento na posicao: 1149675
Casamento na posicao: 1159060
Casamento na posicao: 1168445
Casamento na posicao: 1177830
Casamento na posicao: 1187215
Casamento na posicao: 1196600
Casamento na posicao: 1202749
Casamento na posicao: 1212134
Casamento na posicao: 1221519
Casamento na posicao: 1230904
Casamento na posicao: 1240289
Casamento na posicao: 1249674
Casamento na posicao: 1259059
Casamento na posicao: 1268444
Casamento na posicao: 1277829
Casamento na posicao: 1287214
Casamento na posicao: 1296599
Casamento na posicao: 1302749
Casamento na posicao: 1312134
Casamento na posicao: 1321519
Casamento na posicao: 1330904
Casamento na posicao: 1340289
Casamento na posicao: 1349674
Casamento na posicao: 1359059
Casamento na posicao: 1368444
Casamento na posicao: 1377829
Casamento na posicao: 1387214
Casamento na posicao: 1396599
Casamento na posicao: 1402750
Casamento na posicao: 1412135
Casamento na posicao: 1421520
Casamento na posicao: 1430905
Casamento na posicao: 1440290
Casamento na posicao: 1449675
Casamento na posicao: 1459060
Casamento na posicao: 1468445
Casamento na posicao: 1477830
Casamento na posicao: 1487215
Casamento na posicao: 1496600
Casamento na posicao: 1502749
Casamento na posicao: 1512134
Casamento na posicao: 1521519
Casamento na posicao: 1530904
Casamento na posicao: 1540289
Casamento na posicao: 1549674
Casamento na posicao: 1559059
Casamento na posicao: 1568444
Casamento na posicao: 1577829
Casamento na posicao: 1587214
Casamento na posicao: 1596599
Casamento na posicao: 1602749
Casamento na posicao: 1612134
Casamento na posicao: 1621519
Casamento na posicao: 1630904
Casamento na posicao: 1640289
Casamento na posicao: 1649674
Casamento na posicao: 1659059
Casamento na posicao: 1668444
Casamento na posicao: 1677829
Casamento na posicao: 1687214
Casamento na posicao: 1696599
Casamento na posicao: 1702750
Casamento na posicao: 1712135
Casamento na posicao: 1721520
Casamento na posicao: 1730905
Casamento na posicao: 1740290
Casamento na posicao: 1749675
Casamento na posicao: 1759060
Casamento na posicao: 1768445
Casamento na posicao: 1777830
Casamento na posicao: 1787215
Casamento na posicao: 1796600
Casamento na posicao: 1802749
Casamento na posicao: 1812134
Casamento na posicao: 1821519
Casamento na posicao: 1830904
Casamento na posicao: 1840289
Casamento na posicao: 1849674
Casamento na posicao: 1859059
Casamento na posicao: 1868444
Casamento na posicao: 1877829
Casamento na posicao: 1887214
Casamento na posicao: 1896599
Casamento na posicao: 1902749
Casamento na posicao: 1912134
Casamento na posicao: 1921519
Casamento na posicao: 1930904
Casamento na posicao: 1940289
Casamento na posicao: 1949674
Casamento na posicao: 1959059
Casamento na posicao: 1968444
Casamento na posicao: 1977829
Casamento na posicao: 1987214
Casamento na posicao: 1996599
Deslocamentos: 160373
Comparacoes: 211232
Tempo Total: 0.006624

#BMHS

Casamento na posicao: 2749
Casamento na posicao: 12134
Casamento na posicao: 21519
Casamento na posicao: 30904
Casamento na posicao: 40289
Casamento na posicao: 49674
Casamento na posicao: 59059
Casamento na posicao: 68444
Casamento na posicao: 77829
Casamento na posicao: 87214
Casamento na posicao: 96599
Casamento na posicao: 102749
Casamento na posicao: 112134
Casamento na posicao: 121519
Casamento na posicao: 130904
Casamento na posicao: 140289
Casamento na posicao: 149674
Casamento na posicao: 159059
Casamento na posicao: 168444
Casamento na posicao: 177829
Casamento na posicao: 187214
Casamento na posicao: 196599
Casamento na posicao: 202750
Casamento na posicao: 212135
Casamento na posicao: 221520
Casamento na posicao: 230905
Casamento na posicao: 240290
Casamento na posicao: 249675
Casamento na posicao: 259060
Casamento na posicao: 268445
Casamento na posicao: 277830
Casamento na posicao: 287215
Casamento na posicao: 296600
Casamento na posicao: 302749
Casamento na posicao: 312134
Casamento na posicao: 321519
Casamento na posicao: 330904
Casamento na posicao: 340289
Casamento na posicao: 349674
Casamento na posicao: 359059
Casamento na posicao: 368444
Casamento na posicao: 377829
Casamento na posicao: 387214
Casamento na posicao: 396599
Casamento na posicao: 402749
Casamento na posicao: 412134
Casamento na posicao: 421519
Casamento na posicao: 430904
Casamento na posicao: 440289
Casamento na posicao: 449674
Casamento na posicao: 459059
Casamento na posicao: 468444
Casamento na posicao: 477829
Casamento na posicao: 487214
Casamento na posicao: 496599
Casamento na posicao: 502750
Casamento na posicao: 512135
Casamento na posicao: 521520
Casamento na posicao: 530905
Casamento na posicao: 540290
Casamento na posicao: 549675
Casamento na posicao: 559060
Casamento na posicao: 568445
Casamento na posicao: 577830
Casamento na posicao: 587215
Casamento na posicao: 596600
Casamento na posicao: 602749
Casamento na posicao: 612134
Casamento na posicao: 621519
Casamento na posicao: 630904
Casamento na posicao: 640289
Casamento na posicao: 649674
Casamento na posicao: 659059
Casamento na posicao: 668444
Casamento na posicao: 677829
Casamento na posicao: 687214
Casamento na posicao: 696599
Casamento na posicao: 702749
Casamento na posicao: 712134
Casamento na posicao: 721519
Casamento na posicao: 730904
Casamento na posicao: 740289
Casamento na posicao: 749674
Casamento na posicao: 759059
Casamento na posicao: 768444
Casamento na posicao: 777829
Casamento na posicao: 787214
Casamento na posicao: 796599
Casamento na posicao: 802750
Casamento na posicao: 812135
Casamento na posicao: 821520
Casamento na posicao: 830905
Casamento na posicao: 840290
Casamento na posicao: 849675
Casamento na posicao: 859060
Casamento na posicao: 868445
Casamento na posicao: 877830
Casamento na posicao: 887215
Casamento na posicao: 896600
Casamento na posicao: 902749
Casamento na posicao: 912134
Casamento na posicao: 921519
Casamento na posicao: 930904
Casamento na posicao: 940289
Casamento na posicao: 949674
Casamento na posicao: 959059
Casamento na posicao: 968444
Casamento na posicao: 977829
Casamento na posicao: 987214
Casamento na posicao: 996599
Casamento na posicao: 1002749
Casamento na posicao: 1012134
Casamento na posicao: 1021519
Casamento na posicao: 1030904
Casamento na posicao: 1040289
Casamento na posicao: 1049674
Casamento na posicao: 1059059
Casamento na posicao: 1068444
Casamento na posicao: 1077829
Casamento na posicao: 1087214
Casamento na posicao: 1096599
Casamento na posicao: 1102750
Casamento na posicao: 1112135
Casamento na posicao: 1121520
Casamento na posicao: 1130905
Casamento na posicao: 1140290
Casamento na posicao: 1149675
Casamento na posicao: 1159060
Casamento na posicao: 1168445
Casamento na posicao: 1177830
Casamento na posicao: 1187215
Casamento na posicao: 1196600
Casamento na posicao: 1202749
Casamento na posicao: 1212134
Casamento na posicao: 1221519
Casamento na posicao: 1230904
Casamento na posicao: 1240289
Casamento na posicao: 1249674
Casamento na posicao: 1259059
Casamento na posicao: 1268444
Casamento na posicao: 1277829
Casamento na posicao: 1287214
Casamento na posicao: 1296599
Casamento na posicao: 1302749
Casamento na posicao: 1312134
Casamento na posicao: 1321519
Casamento na posicao: 1330904
Casamento na posicao: 1340289
Casamento na posicao: 1349674
Casamento na posicao: 1359059
Casamento na posicao: 1368444
Casamento na posicao: 1377829
Casamento na posicao: 1387214
Casamento na posicao: 1396599
Casamento na posicao: 1402750
Casamento na posicao: 1412135
Casamento na posicao: 1421520
Casamento na posicao: 1430905
Casamento na posicao: 1440290
Casamento na posicao: 1449675
Casamento na posicao: 1459060
Casamento na posicao: 1468445
Casamento na posicao: 1477830
Casamento na posicao: 1487215
Casamento na posicao: 1496600
Casamento na posicao: 1502749
Casamento na posicao: 1512134
Casamento na posicao: 1521519
Casamento na posicao: 1530904
Casamento na posicao: 1540289
Casamento na posicao: 1549674
Casamento na posicao: 1559059
Casamento na posicao: 1568444
Casamento na posicao: 1577829
Casamento na posicao: 1587214
Casamento na posicao: 1596599
Casamento na posicao: 1602749
Casamento na posicao: 1612134
Casamento na posicao: 1621519
Casamento na posicao: 1630904
Casamento na posicao: 1640289
Casamento na posicao: 1649674
Casamento na posicao: 1659059
Casamento na posicao: 1668444
Casamento na posicao: 1677829
Casamento na posicao: 1687214
Casamento na posicao: 1696599
Casamento na posicao: 1702750
Casamento na posicao: 1712135
Casamento na posicao: 1721520
Casamento na posicao: 1730905
Casamento na posicao: 1740290
Casamento na posicao: 1749675
Casamento na posicao: 1759060
Casamento na posicao: 1768445
Casamento na posicao: 1777830
Casamento na posicao: 1787215
Casamento na posicao: 1796600
Casamento na posicao: 1802749
Casamento na posicao: 1812134
Casamento na posicao: 1821519
Casamento na posicao: 1830904
Casamento na posicao: 1840289
Casamento na posicao: 1849674
Casamento na posicao: 1859059
Casamento na posicao: 1868444
Casamento na posicao: 1877829
Casamento na posicao: 1887214
Casamento na posicao: 1896599
Casamento na posicao: 1902749
Casamento na posicao: 1912134
Casamento na posicao: 1921519
Casamento na posicao: 1930904
Casamento na posicao: 1940289
Casamento na posicao: 1949674
Casamento na posicao: 1959059
Casamento na posicao: 1968444
Casamento na posicao: 1977829
Casamento na posicao: 1987214
Casamento na posicao: 1996599
Deslocamentos: 140971
Comparacoes: 210234
Tempo Total: 0.006576

---------------------------------------------------------

TESTE COM ARQUIVO MEDIO

-----------Padrão pequeno

#Forca Bruta

Casamento na posicao: 802
Casamento na posicao: 2697
Casamento na posicao: 8787
Casamento na posicao: 10187
Casamento na posicao: 12082
Casamento na posicao: 18172
Casamento na posicao: 19572
Casamento na posicao: 21467
Casamento na posicao: 25802
Casamento na posicao: 27697
Casamento na posicao: 33787
Casamento na posicao: 35187
Casamento na posicao: 37082
Casamento na posicao: 43172
Casamento na posicao: 44572
Casamento na posicao: 46467
Casamento na posicao: 50802
Casamento na posicao: 52697
Casamento na posicao: 58787
Casamento na posicao: 60187
Casamento na posicao: 62082
Casamento na posicao: 68172
Casamento na posicao: 69572
Casamento na posicao: 71467
Casamento na posicao: 75802
Casamento na posicao: 77697
Casamento na posicao: 83787
Casamento na posicao: 85187
Casamento na posicao: 87082
Casamento na posicao: 93172
Casamento na posicao: 94572
Casamento na posicao: 96467
Casamento na posicao: 100802
Casamento na posicao: 102697
Casamento na posicao: 108787
Casamento na posicao: 110187
Casamento na posicao: 112082
Casamento na posicao: 118172
Casamento na posicao: 119572
Casamento na posicao: 121467
Casamento na posicao: 125802
Casamento na posicao: 127697
Casamento na posicao: 133787
Casamento na posicao: 135187
Casamento na posicao: 137082
Casamento na posicao: 143172
Casamento na posicao: 144572
Casamento na posicao: 146467
Casamento na posicao: 150802
Casamento na posicao: 152697
Casamento na posicao: 158787
Casamento na posicao: 160187
Casamento na posicao: 162082
Casamento na posicao: 168172
Casamento na posicao: 169572
Casamento na posicao: 171467
Casamento na posicao: 175802
Casamento na posicao: 177697
Casamento na posicao: 183787
Casamento na posicao: 185187
Casamento na posicao: 187082
Casamento na posicao: 193172
Casamento na posicao: 194572
Casamento na posicao: 196467
Casamento na posicao: 200802
Casamento na posicao: 202697
Casamento na posicao: 208787
Casamento na posicao: 210187
Casamento na posicao: 212082
Casamento na posicao: 218172
Casamento na posicao: 219572
Casamento na posicao: 221467
Casamento na posicao: 225802
Casamento na posicao: 227697
Casamento na posicao: 233787
Casamento na posicao: 235187
Casamento na posicao: 237082
Casamento na posicao: 243172
Casamento na posicao: 244572
Casamento na posicao: 246467
Deslocamentos: 249996
Comparacoes: 264296
Tempo Total: 0.004431

#BMC

Casamento na posicao: 802
Casamento na posicao: 2697
Casamento na posicao: 8787
Casamento na posicao: 10187
Casamento na posicao: 12082
Casamento na posicao: 18172
Casamento na posicao: 19572
Casamento na posicao: 21467
Casamento na posicao: 25802
Casamento na posicao: 27697
Casamento na posicao: 33787
Casamento na posicao: 35187
Casamento na posicao: 37082
Casamento na posicao: 43172
Casamento na posicao: 44572
Casamento na posicao: 46467
Casamento na posicao: 50802
Casamento na posicao: 52697
Casamento na posicao: 58787
Casamento na posicao: 60187
Casamento na posicao: 62082
Casamento na posicao: 68172
Casamento na posicao: 69572
Casamento na posicao: 71467
Casamento na posicao: 75802
Casamento na posicao: 77697
Casamento na posicao: 83787
Casamento na posicao: 85187
Casamento na posicao: 87082
Casamento na posicao: 93172
Casamento na posicao: 94572
Casamento na posicao: 96467
Casamento na posicao: 100802
Casamento na posicao: 102697
Casamento na posicao: 108787
Casamento na posicao: 110187
Casamento na posicao: 112082
Casamento na posicao: 118172
Casamento na posicao: 119572
Casamento na posicao: 121467
Casamento na posicao: 125802
Casamento na posicao: 127697
Casamento na posicao: 133787
Casamento na posicao: 135187
Casamento na posicao: 137082
Casamento na posicao: 143172
Casamento na posicao: 144572
Casamento na posicao: 146467
Casamento na posicao: 150802
Casamento na posicao: 152697
Casamento na posicao: 158787
Casamento na posicao: 160187
Casamento na posicao: 162082
Casamento na posicao: 168172
Casamento na posicao: 169572
Casamento na posicao: 171467
Casamento na posicao: 175802
Casamento na posicao: 177697
Casamento na posicao: 183787
Casamento na posicao: 185187
Casamento na posicao: 187082
Casamento na posicao: 193172
Casamento na posicao: 194572
Casamento na posicao: 196467
Casamento na posicao: 200802
Casamento na posicao: 202697
Casamento na posicao: 208787
Casamento na posicao: 210187
Casamento na posicao: 212082
Casamento na posicao: 218172
Casamento na posicao: 219572
Casamento na posicao: 221467
Casamento na posicao: 225802
Casamento na posicao: 227697
Casamento na posicao: 233787
Casamento na posicao: 235187
Casamento na posicao: 237082
Casamento na posicao: 243172
Casamento na posicao: 244572
Casamento na posicao: 246467
Deslocamentos: 127920
Comparacoes: 31304
Tempo Total: 0.003185

#BMH

Casamento na posicao: 802
Casamento na posicao: 2697
Casamento na posicao: 8787
Casamento na posicao: 10187
Casamento na posicao: 12082
Casamento na posicao: 18172
Casamento na posicao: 19572
Casamento na posicao: 21467
Casamento na posicao: 25802
Casamento na posicao: 27697
Casamento na posicao: 33787
Casamento na posicao: 35187
Casamento na posicao: 37082
Casamento na posicao: 43172
Casamento na posicao: 44572
Casamento na posicao: 46467
Casamento na posicao: 50802
Casamento na posicao: 52697
Casamento na posicao: 58787
Casamento na posicao: 60187
Casamento na posicao: 62082
Casamento na posicao: 68172
Casamento na posicao: 69572
Casamento na posicao: 71467
Casamento na posicao: 75802
Casamento na posicao: 77697
Casamento na posicao: 83787
Casamento na posicao: 85187
Casamento na posicao: 87082
Casamento na posicao: 93172
Casamento na posicao: 94572
Casamento na posicao: 96467
Casamento na posicao: 100802
Casamento na posicao: 102697
Casamento na posicao: 108787
Casamento na posicao: 110187
Casamento na posicao: 112082
Casamento na posicao: 118172
Casamento na posicao: 119572
Casamento na posicao: 121467
Casamento na posicao: 125802
Casamento na posicao: 127697
Casamento na posicao: 133787
Casamento na posicao: 135187
Casamento na posicao: 137082
Casamento na posicao: 143172
Casamento na posicao: 144572
Casamento na posicao: 146467
Casamento na posicao: 150802
Casamento na posicao: 152697
Casamento na posicao: 158787
Casamento na posicao: 160187
Casamento na posicao: 162082
Casamento na posicao: 168172
Casamento na posicao: 169572
Casamento na posicao: 171467
Casamento na posicao: 175802
Casamento na posicao: 177697
Casamento na posicao: 183787
Casamento na posicao: 185187
Casamento na posicao: 187082
Casamento na posicao: 193172
Casamento na posicao: 194572
Casamento na posicao: 196467
Casamento na posicao: 200802
Casamento na posicao: 202697
Casamento na posicao: 208787
Casamento na posicao: 210187
Casamento na posicao: 212082
Casamento na posicao: 218172
Casamento na posicao: 219572
Casamento na posicao: 221467
Casamento na posicao: 225802
Casamento na posicao: 227697
Casamento na posicao: 233787
Casamento na posicao: 235187
Casamento na posicao: 237082
Casamento na posicao: 243172
Casamento na posicao: 244572
Casamento na posicao: 246467
Deslocamentos: 55770
Comparacoes: 64540
Tempo Total: 0.001948

#BMHS

Casamento na posicao: 802
Casamento na posicao: 2697
Casamento na posicao: 8787
Casamento na posicao: 10187
Casamento na posicao: 12082
Casamento na posicao: 18172
Casamento na posicao: 19572
Casamento na posicao: 21467
Casamento na posicao: 25802
Casamento na posicao: 27697
Casamento na posicao: 33787
Casamento na posicao: 35187
Casamento na posicao: 37082
Casamento na posicao: 43172
Casamento na posicao: 44572
Casamento na posicao: 46467
Casamento na posicao: 50802
Casamento na posicao: 52697
Casamento na posicao: 58787
Casamento na posicao: 60187
Casamento na posicao: 62082
Casamento na posicao: 68172
Casamento na posicao: 69572
Casamento na posicao: 71467
Casamento na posicao: 75802
Casamento na posicao: 77697
Casamento na posicao: 83787
Casamento na posicao: 85187
Casamento na posicao: 87082
Casamento na posicao: 93172
Casamento na posicao: 94572
Casamento na posicao: 96467
Casamento na posicao: 100802
Casamento na posicao: 102697
Casamento na posicao: 108787
Casamento na posicao: 110187
Casamento na posicao: 112082
Casamento na posicao: 118172
Casamento na posicao: 119572
Casamento na posicao: 121467
Casamento na posicao: 125802
Casamento na posicao: 127697
Casamento na posicao: 133787
Casamento na posicao: 135187
Casamento na posicao: 137082
Casamento na posicao: 143172
Casamento na posicao: 144572
Casamento na posicao: 146467
Casamento na posicao: 150802
Casamento na posicao: 152697
Casamento na posicao: 158787
Casamento na posicao: 160187
Casamento na posicao: 162082
Casamento na posicao: 168172
Casamento na posicao: 169572
Casamento na posicao: 171467
Casamento na posicao: 175802
Casamento na posicao: 177697
Casamento na posicao: 183787
Casamento na posicao: 185187
Casamento na posicao: 187082
Casamento na posicao: 193172
Casamento na posicao: 194572
Casamento na posicao: 196467
Casamento na posicao: 200802
Casamento na posicao: 202697
Casamento na posicao: 208787
Casamento na posicao: 210187
Casamento na posicao: 212082
Casamento na posicao: 218172
Casamento na posicao: 219572
Casamento na posicao: 221467
Casamento na posicao: 225802
Casamento na posicao: 227697
Casamento na posicao: 233787
Casamento na posicao: 235187
Casamento na posicao: 237082
Casamento na posicao: 243172
Casamento na posicao: 244572
Casamento na posicao: 246467
Deslocamentos: 53112
Comparacoes: 68465
Tempo Total: 0.002381

#ShiftAnd

Casamento na posicao: 802
Casamento na posicao: 2697
Casamento na posicao: 8787
Casamento na posicao: 10187
Casamento na posicao: 12082
Casamento na posicao: 18172
Casamento na posicao: 19572
Casamento na posicao: 21467
Casamento na posicao: 25802
Casamento na posicao: 27697
Casamento na posicao: 33787
Casamento na posicao: 35187
Casamento na posicao: 37082
Casamento na posicao: 43172
Casamento na posicao: 44572
Casamento na posicao: 46467
Casamento na posicao: 50802
Casamento na posicao: 52697
Casamento na posicao: 58787
Casamento na posicao: 60187
Casamento na posicao: 62082
Casamento na posicao: 68172
Casamento na posicao: 69572
Casamento na posicao: 71467
Casamento na posicao: 75802
Casamento na posicao: 77697
Casamento na posicao: 83787
Casamento na posicao: 85187
Casamento na posicao: 87082
Casamento na posicao: 93172
Casamento na posicao: 94572
Casamento na posicao: 96467
Casamento na posicao: 100802
Casamento na posicao: 102697
Casamento na posicao: 108787
Casamento na posicao: 110187
Casamento na posicao: 112082
Casamento na posicao: 118172
Casamento na posicao: 119572
Casamento na posicao: 121467
Casamento na posicao: 125802
Casamento na posicao: 127697
Casamento na posicao: 133787
Casamento na posicao: 135187
Casamento na posicao: 137082
Casamento na posicao: 143172
Casamento na posicao: 144572
Casamento na posicao: 146467
Casamento na posicao: 150802
Casamento na posicao: 152697
Casamento na posicao: 158787
Casamento na posicao: 160187
Casamento na posicao: 162082
Casamento na posicao: 168172
Casamento na posicao: 169572
Casamento na posicao: 171467
Casamento na posicao: 175802
Casamento na posicao: 177697
Casamento na posicao: 183787
Casamento na posicao: 185187
Casamento na posicao: 187082
Casamento na posicao: 193172
Casamento na posicao: 194572
Casamento na posicao: 196467
Casamento na posicao: 200802
Casamento na posicao: 202697
Casamento na posicao: 208787
Casamento na posicao: 210187
Casamento na posicao: 212082
Casamento na posicao: 218172
Casamento na posicao: 219572
Casamento na posicao: 221467
Casamento na posicao: 225802
Casamento na posicao: 227697
Casamento na posicao: 233787
Casamento na posicao: 235187
Casamento na posicao: 237082
Casamento na posicao: 243172
Casamento na posicao: 244572
Casamento na posicao: 246467
Deslocamentos: 250000
Comparacoes: 250000
Tempo Total: 0.003872



-----------Padrão medio

#Forca Bruta

Casamento na posicao: 3577
Casamento na posicao: 3902
Casamento na posicao: 12962
Casamento na posicao: 13287
Casamento na posicao: 22347
Casamento na posicao: 22672
Casamento na posicao: 28577
Casamento na posicao: 28902
Casamento na posicao: 37962
Casamento na posicao: 38287
Casamento na posicao: 47347
Casamento na posicao: 47672
Casamento na posicao: 53577
Casamento na posicao: 53902
Casamento na posicao: 62962
Casamento na posicao: 63287
Casamento na posicao: 72347
Casamento na posicao: 72672
Casamento na posicao: 78577
Casamento na posicao: 78902
Casamento na posicao: 87962
Casamento na posicao: 88287
Casamento na posicao: 97347
